0,1726.03272038708
1e-06,1726.03332345511
2e-06,1726.03392652308
3e-06,1726.03452959099
1.3e-05,1726.04056026533
2.3e-05,1726.04659093417
3.3e-05,1726.05262159742
0.000133,1726.11292774746
0.000233,1726.1732333485
0.000333,1726.23353839013
0.001,1726.63575136219
0.001667,1727.0379398814
0.002,1727.2387254924
0.002333,1727.439504734
0.002666,1727.64027772944
0.003,1727.84164857038
0.003334,1728.04301374049
0.003668,1728.24437282755
0.004,1728.44451999708
0.004332,1728.64466097828
0.004664,1728.84479576991
0.005,1729.04733552492
0.005336,1729.24986894462
0.005672,1729.45239602964
0.006,1729.6500949312
0.006328,1729.84778779654
0.006656,1730.04547462579
0.007,1730.25279823026
0.007344,1730.46011519574
0.007688,1730.66742552242
0.008,1730.85544542652
0.008312,1731.04345986977
0.00862399999999999,1731.23146885233
0.00893599999999999,1731.41947237432
0.009,1731.45803652441
0.00906400000000001,1731.49660044474
0.00912800000000002,1731.53516413531
0.00919200000000004,1731.57372759612
0.00925600000000005,1731.61229082717
0.00989600000000017,1731.99791050131
0.01,1732.06057152832
0.0101039999999998,1732.12323194867
0.0102079999999997,1732.18589176236
0.0103119999999995,1732.2485509694
0.0104159999999993,1732.31120956979
0.011,1732.6630504428
0.0115840000000007,1733.01487218768
0.012,1733.26547327227
0.0124159999999993,1733.51606465179
0.0128319999999987,1733.76664632655
0.013,1733.8678400212
0.0131680000000013,1733.96903213316
0.0133360000000027,1734.07022266245
0.013504000000004,1734.17141160909
0.0136720000000054,1734.27259897311
0.0139351398491705,1734.43108643345
0.0139351398491707,1734.43108643345
0.014,1734.47015061291
0.0140648601508293,1734.50921456223
0.0141297203016586,1734.54827827657
0.0147783218099517,1734.93890288643
0.015,1735.0724047449
0.0152216781900483,1735.20590386043
0.0154433563800966,1735.33940022336
0.0156650345701449,1735.47289383123
0.016,1735.67460327771
0.0163349654298551,1735.87630643367
0.0166699308597103,1736.07800329939
0.017,1736.27674574911
0.0173300691402897,1736.47548209152
0.0176601382805795,1736.67421232679
0.018,1736.87883216213
0.0183398617194205,1737.08344552292
0.018679723438841,1737.28805240932
0.019,1737.48086252129
0.019320276561159,1737.67366688386
0.0196405531223179,1737.8664654972
0.0199608296834769,1738.05925836144
0.02,1738.08283683101
0.0200391703165231,1738.10641521458
0.0200783406330463,1738.12999351217
0.0201175109495694,1738.15357172376
0.0201566812660925,1738.17714984936
0.0205483844313238,1738.41292637601
0.0209400875965551,1738.64869430398
0.021,1738.68475509567
0.0210599124034449,1738.7208156862
0.0211198248068898,1738.75687607557
0.0211797372103347,1738.79293626379
0.0212396496137796,1738.82899625085
0.0218387736482288,1739.1895850582
0.022,1739.2866173198
0.0221612263517712,1739.3836481248
0.0223224527035425,1739.48067747322
0.0224836790553137,1739.57770536508
0.0226449054070849,1739.6747318004
0.023,1739.88842350783
0.0233550945929151,1740.10210815011
0.0237101891858301,1740.31578572743
0.024,1740.49017366421
0.0242898108141699,1740.66455689524
0.0245796216283397,1740.83893542064
0.0248694324425096,1741.01330924051
0.025,1741.09186779337
0.0251305675574904,1741.17042539116
0.0252611351149808,1741.2489820339
0.0253917026724712,1741.32753772158
0.0255222702299615,1741.40609245422
0.026,1741.69350589976
0.0264777297700385,1741.98090656047
0.027,1742.29508798781
0.0275222702299615,1742.60925413645
0.028,1742.89661406197
0.0284777297700385,1743.18396120468
0.029,1743.49808412666
0.0295222702299615,1743.81219177236
0.03,1744.09949818633
0.0304777297700385,1744.38679181952
0.031,1744.70085624541
0.0315222702299615,1745.01490539744
0.032,1745.30215830833
0.0324777297700385,1745.58939844047
0.033,1745.90340437954
0.0335222702299615,1746.21739504716
0.034,1746.50459446346
0.0344777297700385,1746.79178110303
0.035,1747.10572856453
0.0355222702299615,1747.41966075701
0.036,1747.70680668717
0.0364777297700385,1747.99393984263
0.037,1748.30782883583
0.0375222702299615,1748.62170256242
0.038,1748.90879501492
0.0384777297700385,1749.19587469475
0.039,1749.50970522889
0.0395222702299615,1749.82352049885
0.04,1750.11055948215
0.0404777297700385,1750.3975856948
0.041,1750.71135777915
0.0415222702299615,1751.02511460172
0.042,1751.31210012429
0.0424777297700385,1751.59907287822
0.043,1751.91278652202
0.0435222702299615,1752.22648490645
0.044,1752.51341697675
0.0444777297700385,1752.80033628043
0.045,1753.11399149291
0.0455222702299615,1753.42763144846
0.046,1753.71451007494
0.0464777297700385,1754.00137593681
0.047,1754.31497272724
0.0475222702299615,1754.62855426313
0.048,1754.91537945424
0.0484777297700385,1755.20219188276
0.049,1755.51573026036
0.0495222702299615,1755.82925338585
0.05,1756.11602515004
0.0504777297700385,1756.40278415366
0.051,1756.71626412768
0.0515222702299615,1757.02972885198
0.052,1757.3164471977
0.0524777297700385,1757.60315278487
0.053,1757.91657436453
0.0535222702299615,1758.22998069689
0.054,1758.51664563258
0.0544777297700385,1758.80329781174
0.055,1759.11666100627
0.0555222702299615,1759.43000895592
0.056,1759.71662049002
0.0564777297700385,1760.00321926961
0.057,1760.31652408824
0.0575222702299615,1760.6298136644
0.058,1760.91637180535
0.0584777297700385,1761.20291719381
0.059,1761.51616364577
0.0595222702299615,1761.82939485766
0.06,1762.1158996139
0.0604777297700385,1762.40239161965
0.061,1762.71557971416
0.0615222702299615,1763.028752571
0.062,1763.31520395096
0.0624777297700385,1763.60164258244
0.063,1763.91477232871
0.0635222702299615,1764.22788683972
0.064,1764.51428485183
0.0644777297700385,1764.80067011747
0.065,1765.11374152471
0.0655222702299615,1765.42679769911
0.066,1765.71314235179
0.0664777297700385,1765.99947426002
0.067,1766.31248733745
0.0675222702299615,1766.62548518443
0.068,1766.91177648611
0.0684777297700385,1767.19805504535
0.069,1767.51100980217
0.0695222702299615,1767.82394933095
0.07,1768.11018729005
0.0704777297700385,1768.39641250872
0.071,1768.70930895414
0.0715222702299615,1769.02219017392
0.072,1769.30837479886
0.0724777297700385,1769.59454668537
0.073,1769.90738482859
0.0735222702299615,1770.22020774858
0.074,1770.50633904776
0.0744777297700385,1770.79245761054
0.075,1771.10523746076
0.0755222702299615,1771.41800209014
0.076,1771.70408007198
0.0764777297700385,1771.99014531943
0.077,1772.30286688584
0.0775222702299615,1772.61557323382
0.078,1772.90159790674
0.0784777297700385,1773.18760984727
0.079,1773.50027313906
0.0795222702299615,1773.81292121481
0.08,1774.09889258721
0.0804777297700385,1774.38485122923
0.081,1774.69745625559
0.0815222702299615,1775.01004606832
0.082,1775.2959641486
0.0824777297700385,1775.58186950051
0.083,1775.89441627063
0.0835222702299615,1776.20694782951
0.084,1776.49281262607
0.0844777297700385,1776.77866469627
0.085,1777.09115321932
0.0855222702299615,1777.40362653354
0.086,1777.68943805478
0.0864777297700385,1777.97523685167
0.087,1778.28766713684
0.0875222702299615,1778.60008221557
0.088,1778.88584046989
0.0884777297700385,1779.17158600185
0.089,1779.48395805832
0.0895222702299615,1779.79631491074
0.09,1780.08201990652
0.0904777297700385,1780.36771218195
0.091,1780.68002601889
0.0915222702299615,1780.99232465417
0.092,1781.27797639981
0.0924777297700385,1781.5636154271
0.093,1781.87587105367
0.0935222702299615,1782.18811148098
0.094,1782.47370998486
0.0944777297700385,1782.7592957724
0.095,1783.07149319777
0.0955222702299615,1783.38367542628
0.096,1783.66922069678
0.0964777297700385,1783.95475325294
0.097,1784.26689248628
0.0975222702299615,1784.57901652514
0.098,1784.86450857065
0.0984777297700385,1785.14998790382
0.099,1785.46206895428
0.0995222702299615,1785.77413481266
0.1,1786.05957364156
0.100477729770038,1786.3449997601
0.101,1786.65702263685
